sid,block_type,unitx,trial_type,frequency_type,rt.med,rt.mean,n,correctn,acc
sub102,learning,L15,regular,high,198.245699999461,222.844042307607,24,24,1
sub102,learning,L16,random,high,462.839300002088,468.93713999998,21,21,1
sub102,learning,L16,random,low,470.031350001591,486.049058333265,7,7,1
sub102,learning,L16,regular,high,162.605400000757,171.884806666822,31,31,1
sub102,learning,L17,random,high,463.227549998919,487.33771562479,19,19,1
sub102,learning,L17,random,low,448.639400001412,468.500738095654,10,10,1
sub102,learning,L17,regular,high,169.388800000888,194.815519231037,22,22,1
sub102,learning,L18,random,high,460.731700000906,453.741136667183,18,18,1
sub102,learning,L18,random,low,463.929500001541,464.524794445323,10,10,1
sub102,learning,L18,regular,high,186.376399999062,253.95225833278,28,28,1
sub102,learning,L19,random,high,464.949799999886,496.136593137492,21,21,1
sub102,learning,L19,random,low,450.755100002425,447.080370001277,6,6,1
sub102,learning,L19,regular,high,182.178150000254,194.133973809801,22,22,1
sub102,learning,L20,random,high,444.590299997799,489.655492105253,21,21,1
sub102,learning,L20,random,low,439.522199998464,450.488444443989,10,10,1
sub102,learning,L20,regular,high,169.207025000105,224.195829761551,22,22,1
sub102,testing,T01,random,high,447.349300000496,436.255309999857,16,16,1
sub102,testing,T01,random,low,412.252099999023,438.765864286065,8,8,1
sub102,testing,T01,regular,high,354.24622499977,364.9293889583,36,36,1
sub102,testing,T02,random,high,400.933849999092,408.083846875229,19,19,1
sub102,testing,T02,random,low,418.114699998114,424.546883332368,6,6,1
sub102,testing,T02,regular,high,399.30159999858,409.859214999981,35,35,1
sub102,testing,T03,random,high,420.511249998526,418.748423610749,15,15,1
sub102,testing,T03,random,low,381.747949999408,388.396172222151,16,16,1
sub102,testing,T03,regular,high,364.58975000096,378.559946428677,37,37,1
sub102,testing,T04,random,high,394.256200001109,409.85761923105,18,18,1
sub102,testing,T04,random,low,395.342450001408,413.788260606232,16,16,1
sub102,testing,T04,regular,high,351.219950000086,385.527569047359,39,39,1
sub102,testing,T05,random,high,373.379800001203,383.625336666794,20,20,1
sub102,testing,T05,random,low,389.90560000093,389.982290476404,10,10,1
sub102,testing,T05,regular,high,375.631775000329,383.400402380673,34,34,1
sub103,learning,L01,random,high,444.4376499996,447.230571052435,20,20,1
sub103,learning,L01,random,low,446.001600001182,456.978514285895,7,7,1
sub103,learning,L01,regular,high,436.245900000358,437.037457111045,38,38,1
sub103,learning,L02,random,high,421.879199999239,414.016536666289,19,19,1
sub103,learning,L02,random,low,444.820724999772,435.592780000115,12,12,1
sub103,learning,L02,regular,high,413.578949998737,402.211056771353,39,39,1
sub103,learning,L03,random,high,432.856999999785,420.695376851924,24,24,1
sub103,learning,L03,random,low,425.957600000402,432.44124000048,7,7,1
sub103,learning,L03,regular,high,384.792374999961,384.606740000427,39,39,1
sub103,learning,L04,random,high,435.571074998734,429.109432291625,22,22,1
sub103,learning,L04,random,low,400.689399999465,407.988379166909,9,9,1
sub103,learning,L04,regular,high,393.178099999204,379.948342857235,39,39,1
sub103,learning,L05,random,high,423.831750001227,422.648951388611,19,19,1
sub103,learning,L05,random,low,419.600399998672,435.59677499934,9,9,1
sub103,learning,L05,regular,high,378.103974999249,368.423300833153,38,38,1
sub103,learning,L06,random,high,424.760649999371,422.282172726641,14,14,1
sub103,learning,L06,random,low,422.850500002824,413.483342592506,13,13,1
sub103,learning,L06,regular,high,391.411000000517,384.496853928738,38,38,1
sub103,learning,L07,random,high,420.615700000781,432.094754444188,21,21,1
sub103,learning,L07,random,low,439.413299998705,442.238833332643,7,7,1
sub103,learning,L07,regular,high,362.883900001179,365.833923222146,39,39,1
sub103,learning,L08,random,high,429.226500000368,428.420208823702,21,21,1
sub103,learning,L08,random,low,418.158399999811,434.760437500017,10,10,1
sub103,learning,L08,regular,high,367.065300000832,363.547353555514,38,38,1
sub103,learning,L09,random,high,450.992550000592,437.717086666453,23,23,1
sub103,learning,L09,random,low,420.499500000005,425.912600000326,6,6,1
sub103,learning,L09,regular,high,373.464074999902,373.876029285778,39,39,1
sub103,learning,L10,random,high,419.788600000175,420.77065138882,18,18,1
sub103,learning,L10,random,low,416.311549999591,411.42949999994,13,13,1
sub103,learning,L10,regular,high,400.527399999191,388.5014811114,39,39,1
sub103,learning,L11,random,high,421.797749999314,424.766072222054,16,16,1
sub103,learning,L11,random,low,443.028549998417,452.160718749383,11,11,1
sub103,learning,L11,regular,high,399.266399997032,393.286098958318,36,36,1
sub103,learning,L12,random,high,429.975200000627,431.442100000127,22,22,1
sub103,learning,L12,random,low,440.068699997937,438.656461111249,10,10,1
sub103,learning,L12,regular,high,391.778550001618,393.55595388877,39,39,1
sub103,learning,L13,random,high,424.930749999476,438.197021428615,17,17,1
sub103,learning,L13,random,low,423.188200000368,422.237975000371,9,9,1
sub103,learning,L13,regular,high,399.326499999006,386.031379444608,39,39,1
sub103,learning,L14,random,high,427.890550001393,434.13989230766,17,17,1
sub103,learning,L14,random,low,431.538500000897,430.014236363521,12,12,1
sub103,learning,L14,regular,high,392.461399998865,405.687833889113,37,37,1
sub103,learning,L15,random,high,437.809499999275,422.132156666946,19,19,1
sub103,learning,L15,random,low,435.546599997906,441.816983333208,11,11,1
sub103,learning,L15,regular,high,393.457399997715,396.292174444312,39,39,1
sub103,learning,L16,random,high,425.923599999805,406.948396153474,16,16,1
sub103,learning,L16,random,low,412.425200000143,430.183016666787,11,11,1
sub103,learning,L16,regular,high,407.60864999902,400.724689555888,39,39,1
sub103,learning,L17,random,high,429.403300000558,437.793585294119,23,23,1
sub103,learning,L17,random,low,422.139199999947,416.417440000078,5,5,1
sub103,learning,L17,regular,high,412.391750001007,419.437016353857,39,39,1
sub103,learning,L18,random,high,394.942649998484,402.189301282236,20,20,1
sub103,learning,L18,random,low,429.138600000442,421.17178571529,8,8,1
sub103,learning,L18,regular,high,395.535699999527,395.846259523486,39,39,1
sub103,learning,L19,random,high,403.628400003072,407.349717647187,21,21,1
sub103,learning,L19,random,low,429.909500000576,444.193583334102,6,6,1
sub103,learning,L19,regular,high,391.037449999203,398.052526222152,39,39,1
sub103,learning,L20,random,high,403.455499999836,399.633351960302,22,22,1
sub103,learning,L20,random,low,417.54580000088,413.992424999833,5,5,1
sub103,learning,L20,regular,high,398.184249998849,399.519440625026,38,38,1
sub103,testing,T01,random,high,374.099199998454,374.492570588058,21,21,1
sub103,testing,T01,random,low,351.93949999848,363.601728570887,8,8,1
sub103,testing,T01,regular,high,339.782049999485,336.976151190486,37,37,1
sub103,testing,T02,random,high,374.532799996814,371.991849999136,22,22,1
sub103,testing,T02,random,low,378.139899999951,369.105899999947,7,7,1
sub103,testing,T02,regular,high,319.758850000653,323.031782261617,38,38,1
sub103,testing,T03,random,high,378.134099998533,365.299728124569,25,25,1
sub103,testing,T03,random,low,336.898199999268,332.432835715216,8,8,1
sub103,testing,T03,regular,high,347.723599998062,342.756543888835,37,37,1
sub103,testing,T04,random,high,380.290400000376,372.148833333237,16,16,1
sub103,testing,T04,random,low,365.30540000058,363.503466667225,10,10,1
sub103,testing,T04,regular,high,312.711450002098,307.815023333476,39,39,1
sub103,testing,T05,random,high,368.862100000115,358.660790625549,17,17,1
sub103,testing,T05,random,low,336.248999999953,352.245694444314,11,11,1
sub103,testing,T05,regular,high,342.605450001429,349.873895555336,37,37,1
sub104,learning,L01,random,high,467.484100000092,494.975350000004,12,12,1
sub104,learning,L01,random,low,460.516000000098,469.896711538441,16,16,1
sub104,learning,L01,regular,high,448.919049999915,452.703741145838,38,38,1
sub104,learning,L02,random,high,481.305799999973,494.743112820477,16,16,1
sub104,learning,L02,random,low,477.769950000038,474.41520370371,13,13,1
sub104,learning,L02,regular,high,452.335725000012,455.075846874987,39,39,1
sub104,learning,L03,random,high,472.590199999786,497.983847619047,9,9,1
sub104,learning,L03,random,low,494.711199999983,497.228350000021,12,12,1
sub104,learning,L03,regular,high,477.947300000096,475.000373809517,39,39,1
sub104,learning,L04,random,high,488.593999999921,512.547076666685,21,21,1
sub104,learning,L04,random,low,480.456700000104,496.168900000005,11,11,1
sub104,learning,L04,regular,high,453.931750000265,463.039416555582,38,38,1
sub104,learning,L05,random,high,526.940400000058,520.402884615368,16,16,1
sub104,learning,L05,random,low,502.200574999961,514.177429999995,12,12,1
sub104,learning,L05,regular,high,498.447299999953,491.501154000038,37,37,1
sub104,learning,L06,random,high,467.741899999965,483.824097619109,18,18,1
sub104,learning,L06,random,low,490.678300000127,506.378333333386,11,11,1
sub104,learning,L06,regular,high,444.425650000085,460.059371666663,36,36,1
sub104,learning,L07,random,high,466.348700000026,465.74299999991,21,21,1
sub104,learning,L07,random,low,486.488799999734,479.726716666594,11,11,1
sub104,learning,L07,regular,high,451.181275000067,464.035022500085,37,37,1
sub104,learning,L08,random,high,486.04609999984,486.997745454532,14,14,1
sub104,learning,L08,random,low,485.528100000011,479.567580769246,14,14,1
sub104,learning,L08,regular,high,454.138600000078,475.637763888906,37,37,1
sub104,learning,L09,random,high,495.843300000615,501.887483333424,14,14,1
sub104,learning,L09,random,low,516.229999999723,515.702784999985,13,13,1
sub104,learning,L09,regular,high,477.193900000202,490.121051562535,37,37,1
sub104,learning,L10,random,high,465.848050000204,524.183351389019,15,15,1
sub104,learning,L10,random,low,507.495625000274,505.60576666688,9,9,1
sub104,learning,L10,regular,high,470.635700000457,479.868893888963,35,35,1
sub104,learning,L11,random,high,502.682500000447,498.452427272737,14,14,1
sub104,learning,L11,random,low,502.033400000073,524.411549999968,14,14,1
sub104,learning,L11,regular,high,482.53027499959,501.009455238159,36,36,1
sub104,learning,L12,random,high,504.817175000198,506.271880000077,16,16,1
sub104,learning,L12,random,low,496.473799999876,478.850862962847,11,11,1
sub104,learning,L12,regular,high,478.154500000073,491.070423809571,35,35,1
sub104,learning,L13,random,high,490.054599999894,497.487609090968,13,13,1
sub104,learning,L13,random,low,501.953599999979,509.771877777692,10,10,1
sub104,learning,L13,regular,high,509.798850000152,516.341841666578,31,31,1
sub104,learning,L14,random,high,473.470500000076,478.692591666686,14,14,1
sub104,learning,L14,random,low,514.203400000042,514.370072222189,12,12,1
sub104,learning,L14,regular,high,475.306700000147,482.081095888885,39,39,1
sub104,learning,L15,random,high,485.480599999846,483.510583333343,12,12,1
sub104,learning,L15,random,low,516.393099999732,529.092463636144,14,14,1
sub104,learning,L15,regular,high,469.780124999943,476.253669791693,39,39,1
sub104,learning,L16,random,high,472.6584,474.407629999971,22,22,1
sub104,learning,L16,random,low,418.177675000152,429.945718750105,9,9,1
sub104,learning,L16,regular,high,446.976399999585,477.021904444294,37,37,1
sub104,learning,L17,random,high,460.992399999668,480.327857692163,17,17,1
sub104,learning,L17,random,low,471.800899999835,485.785494871799,15,15,1
sub104,learning,L17,regular,high,456.892000000153,472.020984888862,39,39,1
sub104,learning,L18,random,high,494.139649999852,496.055920833176,14,14,1
sub104,learning,L18,random,low,467.853999999761,455.182744999866,14,14,1
sub104,learning,L18,regular,high,479.374099999859,478.017970666699,39,39,1
sub104,learning,L19,random,high,505.371599999307,535.510773076847,17,17,1
sub104,learning,L19,random,low,495.868500000142,496.774521428636,8,8,1
sub104,learning,L19,regular,high,493.314349999764,492.917492666749,39,39,1
sub104,learning,L20,random,high,484.974825000109,511.393046874957,20,20,1
sub104,learning,L20,random,low,492.569400000321,481.732911111168,9,9,1
sub104,learning,L20,regular,high,461.858199999824,465.95292333326,39,39,1
sub104,testing,T01,random,high,403.278000000682,403.794223076975,18,18,1
sub104,testing,T01,random,low,381.914749999851,377.746568750069,9,9,1
sub104,testing,T01,regular,high,340.162324999938,350.308906145836,38,38,1
sub104,testing,T02,random,high,371.093600000222,377.16883500002,13,13,1
sub104,testing,T02,random,low,380.979699999443,372.577505555354,12,12,1
sub104,testing,T02,regular,high,367.68900000061,368.733899000051,39,39,1
sub104,testing,T03,random,high,396.171800000047,411.310396153777,16,16,1
sub104,testing,T03,random,low,406.102799999644,391.716595454413,12,12,1
sub104,testing,T03,regular,high,372.074599999905,373.02771333329,36,36,1
sub104,testing,T04,random,high,365.491700000348,405.2254777777,11,11,1
sub104,testing,T04,random,low,396.669075000318,399.392995833447,14,14,1
sub104,testing,T04,regular,high,359.611475000293,374.372141666755,36,36,1
sub104,testing,T05,random,high,397.559225000123,397.452491666627,14,14,1
sub104,testing,T05,random,low,375.640199999907,405.669114286021,9,9,1
sub104,testing,T05,regular,high,377.032399999735,400.439436666653,37,37,1
sub105,learning,L01,random,high,554.642974999297,567.195053571205,19,19,1
sub105,learning,L01,random,low,579.384900003788,582.514650000828,10,10,1
sub105,learning,L01,regular,high,561.106900000596,558.2713344794,39,39,1
sub105,learning,L02,random,high,657.64554999987,669.665863332921,19,19,1
sub105,learning,L02,random,low,615.649399998802,625.045662497996,10,10,1
sub105,learning,L02,regular,high,542.65149999992,569.839494269498,37,37,1
sub105,learning,L03,random,high,582.539800001541,596.784036363908,18,18,1
sub105,learning,L03,random,low,508.93619999988,601.268007144037,8,8,1
sub105,learning,L03,regular,high,527.259399998002,541.83685964205,35,35,1
sub105,learning,L04,random,high,546.184999999241,604.655802562961,18,18,1
sub105,learning,L04,random,low,603.871700001037,673.664328573068,9,9,1
sub105,learning,L04,regular,high,566.016700002365,563.175853021266,39,39,1
sub105,learning,L05,random,high,569.411149997904,571.313351388704,20,20,1
sub105,learning,L05,random,low,574.437074999878,563.876112501021,5,5,1
sub105,learning,L05,regular,high,540.598149997095,546.142874443516,39,39,1
sub105,learning,L06,random,high,604.828125002314,603.279909376776,21,21,1
sub105,learning,L06,random,low,614.875949999259,609.922799998458,9,9,1
sub105,learning,L06,regular,high,563.74599999981,572.68430666728,37,37,1
sub105,learning,L07,random,high,566.169699999591,558.845864284584,20,20,1
sub105,learning,L07,random,low,624.542400000792,651.449968180466,12,12,1
sub105,learning,L07,regular,high,550.875625001936,550.959749047702,39,39,1
sub105,learning,L08,random,high,638.419050002995,607.134445000702,12,12,1
sub105,learning,L08,random,low,556.833299997379,589.22726428526,16,16,1
sub105,learning,L08,regular,high,557.475575000353,552.968135936908,39,39,1
sub105,learning,L09,random,high,571.446750003815,607.883891025547,16,16,1
sub105,learning,L09,random,low,632.306499996048,607.191264284276,9,9,1
sub105,learning,L09,regular,high,559.101200000441,560.083598555381,37,37,1
sub105,learning,L10,random,high,512.539649997052,523.863873332448,20,20,1
sub105,learning,L10,random,low,526.00435000204,535.319387499385,10,10,1
sub105,learning,L10,regular,high,514.087199997448,527.082066110516,39,39,1
sub105,learning,L11,random,high,570.306100002199,574.217320833365,15,15,1
sub105,learning,L11,random,low,493.462900001759,557.800387877444,17,17,1
sub105,learning,L11,regular,high,559.353349999583,549.650359523877,38,38,1
sub105,learning,L12,random,high,531.253799999831,542.660618751143,19,19,1
sub105,learning,L12,random,low,526.390999999421,535.55998333286,7,7,1
sub105,learning,L12,regular,high,518.525400002545,521.960183778461,38,38,1
sub105,learning,L13,random,high,482.36782499589,513.258599998608,18,18,1
sub105,learning,L13,random,low,524.435500003165,562.483685714791,7,7,1
sub105,learning,L13,regular,high,495.058950000384,476.850147916972,38,38,1
sub105,learning,L14,random,high,547.924925000189,600.379928572693,20,20,1
sub105,learning,L14,random,low,589.348899997276,571.32240833198,8,8,1
sub105,learning,L14,regular,high,519.820025001536,519.004686072046,39,39,1
sub105,learning,L15,random,high,543.046800004959,535.016310000194,18,18,1
sub105,learning,L15,random,low,546.103599997878,545.291589998669,10,10,1
sub105,learning,L15,regular,high,514.343000002555,528.809611666414,37,37,1
sub105,learning,L16,random,high,537.23710000304,537.260339286149,17,17,1
sub105,learning,L16,random,low,576.001299999916,597.401158331801,7,7,1
sub105,learning,L16,regular,high,504.207599995425,515.823529999478,37,37,1
sub105,learning,L17,random,high,553.983400001016,557.442520513387,18,18,1
sub105,learning,L17,random,low,521.550999997999,517.20196111152,11,11,1
sub105,learning,L17,regular,high,501.272750003409,508.921641111131,39,39,1
sub105,learning,L18,random,high,603.22609999821,599.495062500207,21,21,1
sub105,learning,L18,random,low,661.658600001829,665.652364285571,10,10,1
sub105,learning,L18,regular,high,541.480499996396,540.188970256433,38,38,1
sub105,learning,L19,random,high,547.402499996679,535.266471428258,15,15,1
sub105,learning,L19,random,low,565.010949998396,574.283342858377,9,9,1
sub105,learning,L19,regular,high,461.709899998823,452.6550954162,38,38,1
sub105,learning,L20,random,high,512.860799999544,541.628491667264,18,18,1
sub105,learning,L20,random,low,541.097499997704,528.55164444433,9,9,1
sub105,learning,L20,regular,high,514.121300002444,529.96847055656,38,38,1
sub105,testing,T01,random,high,403.70339999572,410.595931943135,17,17,1
sub105,testing,T01,random,low,384.620950000681,418.852386363472,12,12,1
sub105,testing,T01,regular,high,390.82105000125,388.07851033358,38,38,1
sub105,testing,T02,random,high,435.970050002652,439.760154167213,22,22,1
sub105,testing,T02,random,low,441.453600002205,434.162700002162,6,6,1
sub105,testing,T02,regular,high,403.903400001582,433.771056771002,39,39,1
sub105,testing,T03,random,high,430.103750000853,438.45105000067,15,15,1
sub105,testing,T03,random,low,424.111899999843,429.83655277769,15,15,1
sub105,testing,T03,regular,high,399.23060000001,397.866902023296,39,39,1
sub105,testing,T04,random,high,410.630500002299,434.391306667142,18,18,1
sub105,testing,T04,random,low,430.378349999955,439.606357140812,9,9,1
sub105,testing,T04,regular,high,419.377124999301,436.326516146293,37,37,1
sub105,testing,T05,random,high,428.577649996441,453.762949999145,19,19,1
sub105,testing,T05,random,low,395.962100003089,391.840571430553,8,8,1
sub105,testing,T05,regular,high,408.241874998566,408.432992708526,37,37,1
sub106,learning,L01,random,high,497.686974995304,512.178296873572,19,19,1
sub106,learning,L01,random,low,470.467100007227,506.067613639805,12,12,1
sub106,learning,L01,regular,high,412.991099990904,418.347713541607,37,37,1
sub106,learning,L02,random,high,466.382950005936,537.070908336722,16,16,1
sub106,learning,L02,random,low,442.30389999575,460.040675005075,11,11,1
sub106,learning,L02,regular,high,425.698500010185,421.593283665974,39,39,1
sub106,learning,L03,random,high,452.267099986784,443.933723527794,18,18,1
sub106,learning,L03,random,low,487.303174988483,479.704416662571,8,8,1
sub106,learning,L03,regular,high,409.591700008605,402.765428108687,38,38,1
sub106,learning,L04,random,high,467.035299996496,469.532274356402,16,16,1
sub106,learning,L04,random,low,479.110475003836,492.686266671323,8,8,1
sub106,learning,L04,regular,high,415.768349994323,411.306854333347,38,38,1
sub106,learning,L05,random,high,453.060100000585,453.382033333764,19,19,1
sub106,learning,L05,random,low,479.877600017062,497.683020837333,14,14,1
sub106,learning,L05,regular,high,375.003974993888,388.179988542106,39,39,1
sub106,learning,L06,random,high,462.985875012237,455.304294793374,22,22,1
sub106,learning,L06,random,low,452.705500007141,443.391879997216,5,5,1
sub106,learning,L06,regular,high,407.942900026683,416.3072877819,39,39,1
sub106,learning,L07,random,high,475.92650000297,478.160608331261,21,21,1
sub106,learning,L07,random,low,471.139200002654,462.264142859827,7,7,1
sub106,learning,L07,regular,high,405.315349999,405.008662671025,38,38,1
sub106,learning,L08,random,high,460.860199993476,491.771814283441,19,19,1
sub106,learning,L08,random,low,455.176599993138,445.311442851172,8,8,1
sub106,learning,L08,regular,high,396.64890000131,408.490758886102,39,39,1
sub106,learning,L09,random,high,457.90924999892,464.842899998725,20,20,1
sub106,learning,L09,random,low,454.547399975127,451.754739996977,5,5,1
sub106,learning,L09,regular,high,374.810300010722,387.325559528281,37,37,1
sub106,learning,L10,random,high,458.180699992226,462.469206249807,19,19,1
sub106,learning,L10,random,low,446.008049999364,452.199947914172,11,11,1
sub106,learning,L10,regular,high,275.288800010458,302.343017778023,39,39,1
sub106,learning,L11,random,high,454.50295000046,452.1560708381,13,13,1
sub106,learning,L11,random,low,480.273599998327,467.084755004908,11,11,1
sub106,learning,L11,regular,high,252.621399995405,263.471528667109,35,35,1
sub106,learning,L12,random,high,415.332700009458,418.342215384025,15,15,1
sub106,learning,L12,random,low,446.657350010355,453.771879171957,11,11,1
sub106,learning,L12,regular,high,326.310399999784,327.862638437212,35,35,1
sub106,learning,L13,random,high,439.101700001629,456.421580773074,22,22,1
sub106,learning,L13,random,low,493.376900005387,518.740111114716,12,12,1
sub106,learning,L13,regular,high,291.805800006841,294.417436666256,36,36,1
sub106,learning,L14,random,high,441.513699988718,447.304243752114,22,22,1
sub106,learning,L14,random,low,420.292399998289,425.563400000101,6,6,1
sub106,learning,L14,regular,high,314.334249997046,294.941463888325,38,38,1
sub106,learning,L15,random,high,444.742100022268,444.678583335675,19,19,1
sub106,learning,L15,random,low,431.935899978271,446.722499997122,7,7,1
sub106,learning,L15,regular,high,280.417300004046,295.912940113631,38,38,1
sub106,learning,L16,random,high,452.472350007156,466.104578570854,17,17,1
sub106,learning,L16,random,low,502.20105000335,517.67589721971,10,10,1
sub106,learning,L16,regular,high,297.24342499685,327.350001041547,38,38,1
sub106,learning,L17,random,high,445.677399999113,467.126865629325,19,19,1
sub106,learning,L17,random,low,469.413250000798,495.424137499261,10,10,1
sub106,learning,L17,regular,high,314.849149988731,321.990248334057,38,38,1
sub106,learning,L18,random,high,486.810999995214,495.621826919467,17,17,1
sub106,learning,L18,random,low,525.096899989876,541.841574999125,8,8,1
sub106,learning,L18,regular,high,332.298749985057,326.263217779407,38,38,1
sub106,learning,L19,random,high,428.024324995931,445.696361111509,23,23,1
sub106,learning,L19,random,low,464.10399999877,464.086275002046,8,8,1
sub106,learning,L19,regular,high,306.682499998715,297.364277979622,35,35,1
sub106,learning,L20,random,high,507.104899996193,543.462788457803,16,16,1
sub106,learning,L20,random,low,498.504174996924,596.370941675559,8,8,1
sub106,learning,L20,regular,high,347.504399993341,341.028458888306,38,38,1
sub106,testing,T01,random,high,351.765049999813,352.508918750573,17,17,1
sub106,testing,T01,random,low,362.560250010574,364.480605551055,11,11,1
sub106,testing,T01,regular,high,324.585099995602,323.822319791361,37,37,1
sub106,testing,T02,random,high,363.418499997351,372.572252936901,21,21,1
sub106,testing,T02,random,low,374.351550010033,392.082662499888,8,8,1
sub106,testing,T02,regular,high,350.686499994481,343.332820003626,38,38,1
sub106,testing,T03,random,high,361.837249991368,367.996289282538,15,15,1
sub106,testing,T03,random,low,376.936000015121,383.449105558814,10,10,1
sub106,testing,T03,regular,high,340.892149994033,349.421720997683,37,37,1
sub106,testing,T04,random,high,368.171399997664,370.766263330976,22,22,1
sub106,testing,T04,random,low,394.979399992735,418.859008335858,7,7,1
sub106,testing,T04,regular,high,351.565299992217,350.845448016025,38,38,1
sub106,testing,T05,random,high,351.053150006919,352.728812820995,23,23,1
sub106,testing,T05,random,low,362.477599992417,361.926657145627,8,8,1
sub106,testing,T05,regular,high,351.020350004546,343.956533052955,37,37,1
sub107,learning,L01,random,high,553.212800004985,575.140179996379,17,17,1
sub107,learning,L01,random,low,538.22565000155,558.201113333538,12,12,1
sub107,learning,L01,regular,high,458.879999991041,467.138071000227,37,37,1
sub107,learning,L02,random,high,557.274124992546,553.382709369544,21,21,1
sub107,learning,L02,random,low,567.726699984632,566.805842856411,7,7,1
sub107,learning,L02,regular,high,491.063050023513,492.698083858159,35,35,1
sub107,learning,L03,random,high,512.809899984859,537.551603330454,20,20,1
sub107,learning,L03,random,low,569.605049968232,557.083625004452,11,11,1
sub107,learning,L03,regular,high,494.972149987007,507.713602264647,36,36,1
sub107,learning,L04,random,high,558.401299989782,554.868156241961,20,20,1
sub107,learning,L04,random,low,549.31430000579,533.350672728954,12,12,1
sub107,learning,L04,regular,high,483.612650015857,474.303009438316,37,37,1
sub107,learning,L05,random,high,522.290475026239,516.487517861866,17,17,1
sub107,learning,L05,random,low,543.909900006838,543.29341666178,13,13,1
sub107,learning,L05,regular,high,488.453300029505,491.480926781272,37,37,1
sub107,learning,L06,random,high,503.480699990178,508.367953123525,22,22,1
sub107,learning,L06,random,low,534.682450001128,530.2545500017,4,4,1
sub107,learning,L06,regular,high,497.650025019539,496.089011901599,36,36,1
sub107,learning,L07,random,high,549.443974989117,573.296860708589,20,20,1
sub107,learning,L07,random,low,560.42375000834,547.470806242927,10,10,1
sub107,learning,L07,regular,high,485.372199967969,498.950082223746,37,37,1
sub107,learning,L08,random,high,530.09800001746,536.848089398435,19,19,1
sub107,learning,L08,random,low,529.107150010532,533.64721001708,6,6,1
sub107,learning,L08,regular,high,472.613425008603,486.105808690246,38,38,1
sub107,learning,L09,random,high,558.482775013545,562.280282141208,19,19,1
sub107,learning,L09,random,low,528.641949975281,536.141908310431,8,8,1
sub107,learning,L09,regular,high,497.99884998356,497.899907602975,38,38,1
sub107,learning,L10,random,high,526.601599995047,537.187942702076,20,20,1
sub107,learning,L10,random,low,577.75647501694,616.076675007207,10,10,1
sub107,learning,L10,regular,high,492.237600003136,476.494572665284,37,37,1
sub107,learning,L11,random,high,526.74685002421,535.095745004946,14,14,1
sub107,learning,L11,random,low,540.471600019373,544.399999994891,14,14,1
sub107,learning,L11,regular,high,441.684699995676,409.327536153205,35,35,1
sub107,learning,L12,random,high,527.752800000599,543.107823083679,17,17,1
sub107,learning,L12,random,low,570.271399978083,571.004845001153,11,11,1
sub107,learning,L12,regular,high,323.460750005324,339.069321878924,34,34,1
sub107,learning,L13,random,high,519.129299966153,537.682846669729,19,19,1
sub107,learning,L13,random,low,569.889724996756,570.466408336264,7,7,1
sub107,learning,L13,regular,high,250.291899996228,281.991484520924,36,36,1
sub107,learning,L14,random,high,514.093400037382,526.219466668166,19,19,1
sub107,learning,L14,random,low,532.752799976151,585.509171435011,7,7,1
sub107,learning,L14,regular,high,226.209349988494,286.952742709218,36,36,1
sub107,learning,L15,random,high,515.05422500486,545.131047616624,19,19,1
sub107,learning,L15,random,low,554.593150009168,602.689399995143,7,7,1
sub107,learning,L15,regular,high,363.242199993692,370.567533588007,38,38,1
sub107,learning,L16,random,high,535.934099985752,529.982378129716,20,20,1
sub107,learning,L16,random,low,515.776599990204,515.759450005135,8,8,1
sub107,learning,L16,regular,high,204.476149985567,242.960751325267,34,34,1
sub107,learning,L17,random,high,498.676999966847,513.019332684612,19,19,1
sub107,learning,L17,random,low,496.773799997754,510.677859990392,5,5,1
sub107,learning,L17,regular,high,241.617600026075,271.984638948116,39,39,1
sub107,learning,L18,random,high,563.607399963075,584.460696290652,29,29,1
sub107,learning,L18,random,low,616.627125011291,616.627125011291,3,3,1
sub107,learning,L18,regular,high,329.022225007066,353.209998583424,38,38,1
sub107,learning,L19,random,high,572.304574990994,566.165205955345,17,17,1
sub107,learning,L19,random,low,497.798399999738,508.587757125497,7,7,1
sub107,learning,L19,regular,high,246.184750023531,275.798872702338,38,38,1
sub107,learning,L20,random,high,494.127450016094,514.325090473341,19,19,1
sub107,learning,L20,random,low,568.593300005887,539.239299990835,7,7,1
sub107,learning,L20,regular,high,239.704650011845,264.266488331163,36,36,1
sub107,testing,T01,random,high,345.928524984629,379.706241663371,24,24,1
sub107,testing,T01,random,low,346.130775011261,353.376737497456,6,6,1
sub107,testing,T01,regular,high,333.865150008933,337.858022620605,38,38,1
sub107,testing,T02,random,high,351.314100000309,362.48226785392,15,15,1
sub107,testing,T02,random,low,334.604699979536,355.249771428394,9,9,1
sub107,testing,T02,regular,high,333.272199961357,351.449792001836,39,39,1
sub107,testing,T03,random,high,379.874399979599,399.131393742209,20,20,1
sub107,testing,T03,random,low,367.206800030544,375.445200008107,6,6,1
sub107,testing,T03,regular,high,210.095724993153,245.993746871742,33,33,1
sub107,testing,T04,random,high,373.518725027679,379.191878137135,19,19,1
sub107,testing,T04,random,low,344.610150001245,355.64667499663,7,7,1
sub107,testing,T04,regular,high,189.835400014999,221.161826049865,32,32,1
sub107,testing,T05,random,high,380.516999983229,401.588387492666,19,19,1
sub107,testing,T05,random,low,345.436599978711,344.929459999548,7,7,1
sub107,testing,T05,regular,high,183.798849990126,215.872624445021,34,34,1
